Datetime,Tweet Id,Tweet,Username,Label
2022-10-03 05:07:07+00:00,1576800993945128960,"#Telisik 
Sanksi FIFA menanti sepak bola Indonesia, kemungkinan terburuk :
- Tuan rumah Piala Dunia U20 2023 dicabut dan Indonesia batal main di Piala Dunia.
- Timnas senior dan U-19 yang sudah lolos ke Piala Asia juga dilarang tampil.
📄via: Extra Time",kavitamedia,1
2022-10-02 11:42:47+00:00,1576538181591531527,"• mulai pagi d stasiun TV mancanegara udah banyak yang beritain, media luar, bahkan klub seperti Real Madrid melakukan minute of silence
• FIFA, AFC, bahkan PSSI masih menunggu investigasi resmi. kemungkinan ini tidak berdampak kepada Indonesia selaku tuan rumah Piala Dunia U20",indo_mun,1
2022-10-02 10:41:59+00:00,1576522877599649792,"Saya mendukung untuk liga indonesia dihentikan dulu.

Dan bila memang kita di banned oleh FIFA, tidak menjadi tuan rumah piala dunia-U20 ya terimalah, gentle!!

Malah harusnya sebelum ada hukuman dari FIFA, pejabat pejabat terkait harusnya berani mundur!!",AndiWidyaaa_,1
2022-10-02 10:02:47+00:00,1576513015192510464,"Miris, di tengah kepercayaan FIFA kepada Indonesia sebagai penyelenggara Piala dunia U20 dan Maju menjadi kandidat tuan rumah piala Asia 2023, ada aja tingkahnya. Manusia oh manusia kapan sih mau belajar? Jangan menyesal aja nanti terhadap dampaknya ini:):)
#MariBerfikir https://t.co/Ce6neRbnI6",itsme_kadek,1
2022-10-02 05:37:36+00:00,1576446279642599425,"182 orang 🥺🌧️🥀 sedih dengernya, ditambah tahun depan Indonesia yg akan jadi tuan rumah Piala Dunia U20, timnas akan main di piala Asia. tapi itu harus dikesampingkan dan benahi semua demi sepakbola yg maju dan sehat di negara ini.",pononih,1
2022-10-02 02:13:05+00:00,1576394809673101315,"@Noe_2127 HAHAHA BENEER, klo gini gue pesimis indonesia jd tuan rumah piala dunia u20",itarizukaa,1
2022-10-02 01:25:57+00:00,1576382948760506369,"Padahal timnas kita lagi naik, main udah bagus main menang terus dan jangan lupa kita tahun depan bakal jadi tuan rumah piala dunia u20 anjir! FIFA melihat ini gimana reaksinya jadi takut juga superter luar negri buat datang ke Indonesia",feelmyaespa,1
2022-09-18 15:26:58+00:00,1571521168456437764,"Jadwal Coach Shin Tae Young dan timnas Indonesia 🇮🇩 2023 : 
- Piala Asia U20 Uzbekistan
1 Maret - 18 Maret 2023 
- Piala Dunia U-20 Indonesia 
20 Mei - 11 Juni 2023 
- Piala Asia ( Senior  ) 
16 Juni - 16 Juli 2023  
*Tuan rumah masih belum fix. 
#kitaGaruda #TimnasDay",gilang_jatnika,1
2022-06-26 10:37:34+00:00,1541007755229528064,"@Pandutribagus1 @idextratime Semoga fans real madrid gak turun ke jalan lagi , karena bisa membahayakan posisi Indonesia sebagai tuan rumah piala dunia u20",CerishIva,1
2022-06-25 03:47:42+00:00,1540542222143483905,"@idextratime Sepakbola Indonesia lagi good vibe ya

Timnas senior Lolos piala Asia
Timnas amputasi lolos Piala Dunia
Pengumuman tuan rumah Piala Dunia U20
Ronaldinho datang ke Indonesia",memelukmu_erat,1
2022-05-29 15:23:30+00:00,1530932854162485249,"Selaku tuan rumah piala dunia u20, pasti negara2 yang sudah lolos piala dunia u20 nanti pengen merasakan duluan gimana main di indonesia.

Misal di september nanti abis kualifikasi piala asia u20, buat turnamen 4 negara dgn negara eropa dan amerika utara yg sudah ada yg qualified https://t.co/lNV6s6kRaF",OghieGigs,1
2023-01-23 14:23:26+00:00,1617528436469424130,"@UpdateBolabola Ga Mau Terlalau Naif, salah satu alasan Shin tae yong mau latih Indonesia krn ada Project Piala Dunia U-20 (Satu2 nya Negara ASEAN yg ikut saat ini krn Tuan Rumah) &amp; Target Main di Piala Asia 2023 diluar itu dia pasti pilih Thailand Klo ga ke Indonesia",RamaDhani000,1
2023-01-13 08:09:29+00:00,1613810452513034241,"Boikot Piala Dunia U-20 aja.
Exco ruwet, kacau.
Liga nggak jelas, amburadul.
Dari liga aja kacau, gmna mau pengen juara AFF wkwk, dan mau gelar tuan rumah piala dunia u-20 lagi haha.",cokklatmanis,1
2022-12-29 14:54:42+00:00,1608476610537336833,"Apa Kabar Tuan Rumah Piala Dunia U-20... Saya suka bola, saya cinta Timnas, saya sebel jika Timnas main buruk dan kalah... Tapii sikap seperti di vidio tak merubah apapun, selaian wajah sepak bola Indonesia 😥😥 #sepakbolasakit",garis_ijo,1
2022-12-29 11:37:42+00:00,1608427034921033730,"Oh jadi ini calon tuan rumah piala dunia u-20, ramah sekali :) https://t.co/xWkp1Z8hv7",rizal_akbar0910,1
2022-12-29 10:05:50+00:00,1608403915514712064,@FaktaSepakbola Keren banget calon tuan rumah piala dunia u-20 ini :),rizal_akbar0910,1
2022-12-05 06:56:02+00:00,1599658839212961794,"[PENDAFTARAN VOLUNTEER PIALA DUNIA U-20 2023 RESMI DIBUKA]

Mungkin beberapa masih belum tahu, kalau Indonesia bakal jadi tuan rumah Piala Dunia U-20 tahun depan. Ini jadi momen super sakral dan langka yang kemungkinan gabakal dateng lagi.

--- A Thread https://t.co/Ra88VU1KQl",karirspot,1
2022-12-03 03:15:41+00:00,1598878612765446144,@makeup_byrika @Cenniill @Hajaecutee @tanyakanrl kan emang tuan rumah kak makanya main di piala dunia u-20😭,nayeojachingu,1
2022-12-01 07:13:55+00:00,1598213788100046849,Indonesia akan menjadi tuan rumah piala dunia U-20 tahun 2023. Bagaimana persiapan kita sebagai tuan rumah sekaligus menyiapkan tim nasional untuk berjaya di ajang ini? Saksikan dialog bersama @KEMENPORA_RI Zainudin Amali di #PRIMETIMENEWSMETROTV Kamis (1/12) pukul 19.10 WIB LIVE https://t.co/EdfeimtNP5,Metro_TV,1
2022-11-15 01:00:01+00:00,1592321486882308097,"Top News Koran Rakyat Merdeka

Indonesia Jadi Tuan Rumah Piala Dunia U-20
Siapkan Sarana, Hindari Tragedi

https://t.co/d5cZJtO5fV",_rakyatmerdeka,1
2022-11-10 12:17:50+00:00,1590680126093918208,"Kita gak bisa nutup mata lho, jangan cm gara2 1 kesalahan, jd merusak kinerja orang.
Gw fair menilai orang. 
Faktanya PSSI dipimpin oleh Mochammad Iriawan mampu loloskan dua tim tuk piala asia dan bisa jadi Tuan rumah Piala dunia u-20 loh. https://t.co/jJmkkZ2f3d",nah_qui,1
2022-10-13 11:45:10+00:00,1580525046509944833,"@Vo9elscheuche @hiraethot @iIhamzada ibul mundur itu 1 hal mudah.. berharap saja FIFA banned Indonesia. ganti negara lain tuk tuan rumah piala dunia U-20, larangan main internasional 1-2 thn. d jamin.. ibul hingga Ob PSSI pun siap mundur.

gegara suporter² tolol biang awal rusuh.. semua bisa kena imbas.",alaipietz,1
2022-10-03 09:06:13+00:00,1576861165434863618,"Liat kolom komennya :))) Mang dah bagus gausah jd tuan rumah piala dunia u-20, tim Israel dilemparin botol nti sama orang2 kunci surga ini",Amaliasoebardi,1
2022-10-03 06:06:32+00:00,1576815946919948288,"@PorosHalangID Cerita2 sama emak di rumah
mungkin semua yg bapak ini berjalan sesuai rencana beliau dr timnas main bagus, lolos piala asia, sampe jd tuan rumah piala dunia U-20.

Tp karena ada niat yg tidak baik di balik hal2 itu, akan ada aja hal2 yg bikin ke sandung.",46GamingCuber,1
2022-10-02 12:07:30+00:00,1576544401328701440,"Prediksi:

Indonesia akan tetap menjadi tuan rumah Piala Dunia U-20

Sy lupa pelajaran penting dari Sekjen PSSI terlama Nugraha Besoes, dari Kang Nunu saya memahami bahwa secara prinsip,FIFA,konfederasi dan federasi adalah kolega baik..jd selama lobi n penjelasan diterima, its ok",Ekomaung,1
2022-10-02 08:54:04+00:00,1576495719791280128,"@BimantoroRhez @akbarfaizal68 @PSSI @jokowi @DPR_RI Bro.... Timnas tetap main, tapi Indonesia tidak jadi Tuan rumah di pagelaran Piala dunia u 20.

Menurut ku itu Uda bijak sih, melihat dari kejadian ini kita harus paham bahwa kita tidak pantas menjadi tuan rumah yang baik. Apalagi Polisi kita Banyak yang berdarah dingin",Aulia2Said,1
2022-10-02 05:31:23+00:00,1576444714500640769,"Dicabut tuan rumah Piala Dunia U-20 tau rasa lu ntar, bilang ke official broadcast jangan maen malem. Ini penyebab awal tragedi, coba lu studi banding ke liga-liga top eropa atau Asia deh jangan bego-bego bngt lah. Klo dia gamau cari TV laen @PSSI",TommyDDD,1
2022-10-02 05:10:23+00:00,1576439427685306369,"BYE BYE SEPAK BOLA INDO…

Kena sanksi fifa udah pasti
Kemungkinan tuan rumah piala dunia U-20 batal
Pdhl timnas lagi top perform di segala umur
STY cabut kah ???",imnotyourkindd,1
2022-10-02 04:52:34+00:00,1576434946100510720,"@podcastretropus Tanggung jawab pak, yg biasa inframe saat timnas main,, mundur aja kalo ngga, piala dunia u-20 tuan rumah bukan sesuatu lagi.. Tercoreng.",Sumpahinigio,1
2022-10-02 04:14:44+00:00,1576425426611683329,"Turut berduka cita untuk yang meninggal, dan terima kasih untuk kalian orang-orang tolol yang bikin rusuh semalem. karena kalian indonesia bisa-bisa nggak jadi main di piala dunia u-20 dan bisa batal jadi tuan rumah #RestInPeace #RestInPeace https://t.co/tiZsYsaWDB",Arif_dayat31,1
2022-10-02 01:27:32+00:00,1576383348372492288,"Yah say Good bye to :
- Piala Asia 2023
- Piala Asia U-20
- Tuan Rumah Piala Dunia U-20",HalloGrey,1
2022-10-02 00:58:59+00:00,1576376161021886465,"@idextratime Yah say Good bye to :
- Piala Asia 2023
- Piala Asia U-20
- Tuan Rumah Piala Dunia U-20",wisnugumilang,1
2022-10-02 00:43:18+00:00,1576372215196831746,"[askrl] Turut berduka untuk para keluarga korban, hancur sudah Timnas Indonesia, pupus sudah impian jadi tuan rumah Piala Dunia U-20 dan bermain Di AFC untuk Senior dan U-19 :) https://t.co/3QiK7NldEY",Askrlfess,1
2022-10-01 23:25:34+00:00,1576352653457514496,"tapi dibalik itu semua sgt disayangkan, disaat timnas lagi bagus bagusnya lolos piala asia, kompetisi berjalan kembali dgn hadirnya penonton, indonesia menjadi tuan rumah piala dunia u-20, namun dirusak oleh supporter yg tidak bertanggungjawab dan aparat yg bertindak represif :)",utusankonohaa,1
2022-10-01 23:03:13+00:00,1576347031077289984,"semoga gak kena banned dari FIFA, tahun depan timnas kita banyak agenda internasional, jangan sampe gagal main di Piala Asia &amp; jadi tuan rumah Piala Dunia U-20 gara-gara @PSSI dibanned sama FIFA 😭😭😭😢",rizQrd,1
2022-10-01 22:50:18+00:00,1576343777328869376,"Tragedi sepakbola dengan jumlah korban meninggal terbanyak kedua sepanjang sejarah, di dunia.

Tahun depan jadi tuan rumah Piala Dunia U-20.

Batin lagi pada seneng Timnas U-20 main bagus. Eh..",bajey,1
2022-10-01 22:27:29+00:00,1576338037499256833,"disaat timnas lagi naik, jelang Piala Asia, tuan rumah Piala Dunia U-20, sanksi FIFA menanti :)",iqsannn_,1
2022-10-01 19:04:10+00:00,1576286869263814656,Wes bener mbiyen FIFA mbekuke Balbalan indonesia. Ayo bekuke meneh! Ra urusan timnas rasido main neng asia opo gagal dadi tuan rumah piala dunia u-20,beradib,1
2022-10-01 18:47:11+00:00,1576282594458492929,"Berdoa saja semoga FIFA tidak membatalkan Indonesia sebagai tuan rumah piala dunia u 20 :)

#aremaia #kanjuruhan",DimasParadita,1
2022-09-19 00:52:10+00:00,1571663403432947714,"@djokomale @medioclubID Piala Dunia U-20 selanjutnya kan 2023 di Indonesia. Indonesia udah pasti lolos dengan status tuan rumah. Jadi apapun hasil Indonesia di Piala Asia U-20 2023 nanti, masuk semifinal ataupun enggak, Indonesia tetep akan main di Piala Dunia U-20 2023",dnrlrst12,1
2022-09-18 15:16:13+00:00,1571518461721088000,"@SiaranBolaLive Ini tim lolos ke Piala Asia U-20 taun depan, sedangkan Indonesia jg tuan rumah Piala Dunia U-20 taun depan, nanti tim yg main bakalan sama di 2 event tsb ?",MakmumMosque,1
2022-09-18 15:05:18+00:00,1571515716012212229,"2023
-Timnas Senior main di Piala Asia
-Timnas U-20 main di Piala Asia
-Timnas U-20 main di Piala Dunia sebagai tuan rumah

Timnas menangan pasti gara2 aku nduwe jersey home &amp; away Timnas tahun iki",RidhyTabutty,1
2022-09-14 07:09:06+00:00,1569946325541863425,"Beberapa stadion yang pernah menjadi tuan rumah Piala Dunia U-20

Semua kebanyakan punya fitur yang sama: terhubung langsung dengan Stasiun Kereta, minimal halte Trem deh :) https://t.co/GGpP1DXKOh",adriansyahyasin,1
2022-07-16 09:13:09+00:00,1548234272355811328,"@thehenrisaputro @GOAL_ID Nah bisa jadi pelajaran jg buat Piala Dunia U-20 tahun depan saat kita jadi tuan rumah. Jgn sampe ramenya pas kita main doang, padahal event-nya levelnya dah internasional.",damoniac,1
2022-07-11 06:28:50+00:00,1546380980872937473,Membayangkan bagaimana reaksi pesepakbola U-20 negara lain ketika main di Indonesia pas Piala Dunia nanti. Mungkin bisa jadi daya tarik juga untuk FIFA buat Indonesia jadi tuan rumah di ajang senior nantinya.,fadelrezky12,1
2022-07-10 15:31:50+00:00,1546155242559262721,"Buat kalian aku do'akan. Kedepannya kalian main lebih bagus! Bisa cetak gol dan menang lawan negara di atas Vietnam ataupun Thailand.
Lolos Piala Asia tahun ini. Lolos kualifikasi Piala Dunia U-20 tahun depan di luar jalur tuan rumah. https://t.co/rnVVOGGfKK",trismwt,1
2022-06-29 03:24:54+00:00,1541986037617963008,"Peluangnya kecil krn udh jd tuan rumah piala dunia u-20 &amp; malah bikin agak khawatir si ketika liat rumput² di stadion indonesia akhir² ini..

Tp it's okay semoga bs dipilih deh 🤲",rakkiyasu123,1
2022-06-28 18:27:30+00:00,1541850794655227905,Haruss beli jersey timnas Indonesia nih. Tahun depan klo di-acc jadi tuan rumah piala Asia bakal banyak event timnas main selain piala Dunia u 20,yusufmustakim12,1
2022-06-27 11:37:39+00:00,1541385267134640128,"Indonesia jadi Tuan Rumah, PSSI dan Pemerintah Tidak Masalah Israel Ikut Main di Piala Dunia U-20 https://t.co/CWrRu4mZf0",news_wanheart,1
2022-06-27 10:39:57+00:00,1541370742771961856,"Indonesia jadi Tuan Rumah, PSSI dan Pemerintah Tidak Masalah Israel Ikut Main di Piala Dunia U-20 https://t.co/crZFnM6TaG",demokrasicoid,1
2022-06-27 09:35:02+00:00,1541354407131983872,"Indonesia jadi Tuan Rumah, PSSI dan Pemerintah Tidak Masalah Israel Ikut Main di Piala Dunia U-20
https://t.co/nLZ45hjxB4",geloraco,1
2022-06-26 08:17:06+00:00,1540972407367671808,"@idextratime Indonesia bisa main di Piala Dunia FIFA U-20 hanya karena menjadi Tuan Rumah,. Israel main kararena lolos Kualifikasi..? 
Lalu kita sok hebat mau boikot Israel.. 
Malu lah sama Mayotitas,?",Tandri81453595,1
2022-06-26 03:21:05+00:00,1540897911068069888,@idextratime Yailah ribet bgt lu pada ga terima standar ganda FIFA. Terus lu pada mau ngapain kalo Israel main di piala dunia u-20? Mau jadi polisi dunia dan menghukum Israel? Kocak lu pada. Gagalin aja sekalian Indonesia jadi tuan rumah. Lu semua pada jago kan kalo bikin keributan.,namharailua,1
2022-06-24 05:58:46+00:00,1540212817168855040,"Asumsikan training camp dimulai 5 hari sebelum match pertama uji coba, artinya training camp final itu dikaksanakan sekitar tanggal 23 Mei 2023. Berarti 3 hari setelah pembukaan Piala Dunia U-20 (kita tuan rumah, main di match pertama) sudah harus melakukan TC.",bang_bar0n,1
2022-06-19 01:41:33+00:00,1538336148354781185,"@MurtadhaOne1 Kronologi 1:
27 Mei 2019 - PSSI mengajukan diri tuan rumah Piala Dunia U-20. PSSI menyiapkan beberapa stadion melengkapi dokumen Overview of the Bidding Process FIFA. 
19 Juli 2019 - Menpora menyurati Presiden. 
23-24 Oktober 2019 - Dewan FIFA general meeting di Shanghai, China.",imsitumeang,1
2022-06-19 01:20:36+00:00,1538330875393323010,"@Melvin5111 @gibran_tweet Kronologi 1:
27 Mei 2019 - PSSI mengajukan diri tuan rumah Piala Dunia U-20. PSSI menyiapkan beberapa stadion melengkapi dokumen Overview of the Bidding Process FIFA. 
19 Juli 2019 - Menpora menyurati Presiden. 
23-24 Oktober 2019 - Dewan FIFA general meeting di Shanghai, China.",imsitumeang,1
2022-06-18 17:07:19+00:00,1538206740033875968,udah jadi tuan rumah piala dunia U-20 sekarang maju nyalonin diri jadi tuan rumah Piala Asia wow sibuk bener keknya,sunskiess_,1
2022-06-18 04:45:18+00:00,1538020005316419586,"@widodo025 @panjiraden Hahaha.. Mungkin itu juga yang jadi pemikiran FIFA kenapa JIS tidak di pilih tuan rumah piala dunia U 20.. Karena lebih ke politiknya drpd olahraga nya

😀😀😀😀",CerishIva,1
2022-06-18 02:37:42+00:00,1537987893217460225,"FIFA menunjuk empat kota jadi tuan rumah piala dunia U-20.
Solo
Bali
Surabaya
Palembang

Wow Keren👏🤚👍.",Wandystjk,1
2022-04-14 00:23:16+00:00,1514398851322458115,@aewin86 @GeiszChalifah Padahal yg jadi tuan rumah buat Piala Dunia U-20 malah GBK sm 5 stadion lain. Bener2 memang butuh ketahanan konten ya. Haha,harriswawan,1
2022-02-11 04:45:26+00:00,1491996777410543616,terima kasih banyak fifa /Thank you very much FIFA..atas penujukan kami indonesia sebagai tuan rumah piala dunia U 20 2023 di jakarta bandung solo jogja surabaya dan denpasar❤💚💛💜👍👍👍,Soemada1,1
2022-01-07 06:48:25+00:00,1479344151149768706,@jbbrmhmmddd @PSSI tenang bar 2023 kan main di Piala Dunia U-20 jalur tuan rumah 😎,maliqikhoirul,1
2022-12-14 12:12:13+00:00,1602999901658284033,"Indonesia jadi tuan rumah pertama kali untuk Piala Dunia U20 2023 nanti, kini FIFA membuka lowongan sebagai relawan minimal usia 18 tahun loh, lumayan bisa dicantumin di CV kerja nanti hehe

https://t.co/1T74pORqyX",markkleee2,-1
2022-11-21 04:01:52+00:00,1594541580240957441,"@Bolanet Thats'it. Indonesia harus belajar, minimal menang di laga pembuka sbg tuan rumah piala dunia u20. Atau masih hobi menciptakan sejarah kelam di sepakbola dunia",sobronjm,-1
2022-11-20 23:36:19+00:00,1594474752395313152,"@Sport77Official Mental, kalah kualitas , yaaa setidaknya nama Qatar udh tercatat di gelaran Piala Dunia walaupun jadi tuan rumah😅, semoga aja besok Timnas Indonesia u20 ngga seperti ini kalo kasih saran sih banyakin pemain keturunan",aardwi15,-1
2022-10-02 11:45:46+00:00,1576538929129738240,"@FaktaSepakbola Pembatalan tuan rumah piala dunia u20 itu harus, ini ada timnas Israel juga soalnya, dengan kefanatikan sepakbola aja sudah cukup bikin orang indo jadi brutal ditambah dengan kefanatikan agama, gak kebayang nantinya daripada bikin malu baiknya event begitu jangan di Indonesia",mr_gjong,-1
2022-10-02 03:16:36+00:00,1576410796036222977,"@samskoy Yang jelas Aksi Pendukung Arema (Oknum)itu sudah Mencoreng Nama Indonesia Yang Sedang Nge Push Rank FIFA ,Tuan Rumah Piala Dunia U20, dan jelas Aksi Tolol 1/2oknum Itu Sudah Mempermalukan Indonesia ,ditambah Aksi aparat Dengan Gas air matanya",Quirkya06459970,-1
2022-07-11 01:22:31+00:00,1546303890911801346,"@FT_IDN Sayang sekali mereka melewatkan pertandingan final melawan tuan rumah Piala AFF U19 &amp; Piala Dunia U20.... Terlepas mereka akan kalah/menang di final jika vs Indonesia, tp yg pasti itu akan menjadi pengalaman yg bagus utk perkembangan mental bertanding mereka di masa depan....",Pizcoquee,-1
2022-06-23 08:28:12+00:00,1539888039375536129,"@choymarkochoy @AgoesAguss Itu yg ngomong di video, ngk ngerti sepak bola Dunia n Liga...
1. Tahun brp Indonesia ditunjuk jd Tuan Rumah piala Dunia U20...
2. Stadion mana aja oleh PSSI yg disodorkan ke FIFA utk perhelatan tsb..

Home base Persija...
Kapan Persija menyodorkan stadion home ke Panitia LI",Ch43_Dil494,-1
2023-01-26 04:11:00+00:00,1618461476628348929,"Ada 6 stadion yang akan menjadi tuan rumah penyelenggaraan Piala Dunia U-20 2023, dan 3 di antaranya telah mempercayai Datra untuk memasang kursi single seating, di antaranya Stadion Gelora Bung Karno (GBK), Stadion Gelora Bung Tomo (GBT) &amp; Stadion Manahan Solo. 🏟🏟🏟

#fifau20 https://t.co/aqhrszhOcf",Datra_Internusa,-1
2022-12-29 10:02:43+00:00,1608403131276328960,@idextratime Kampungan banget calon tuan rumah piala dunia u-20 ini :(,rizal_akbar0910,-1
2022-12-29 09:07:41+00:00,1608389278807228417,"@idextratime karakter yg sulit diubah. gini kok mau masuk piala dunia 😂
oiya apalagi ntar tuan rumah pildun u-20, duh kurang2in deh",hierolent,-1
2022-11-26 01:48:31+00:00,1596319959625654272,"@KucingAtjeh @fnu_komara @ainunnajib level U-20 ya ga sama dengan yang senior..
kapasitas stadion aja ada syarat minimal 40 ribu single seat, dan untuk final harus 80 ribu single seat..

Indonesia masih jauh dari layak kalau mau jadi tuan rumah Piala Dunia Senior, belum transportasi dan fasilitas penunjangnya..",saya_adalah2468,-1
2022-10-25 10:47:00+00:00,1584859061811806215,"@arjunapemanah24 @rifqida_ @more80s Kenapa tidak percaya ?
Rank Indonesia naik
Timnas masuk piala Asia
Masuk piala dunia U-20
Di percaya Jadi tuan rumah

#DonasiOtakUntukAremania",AkshayZayrozie,-1
2022-10-10 09:56:34+00:00,1579410554468569094,"Untuk dunia olahraga khususnya sepakbola akan berjalan lancar, aman. Apalagi kita akan menghadapi tuan rumah pagelaran Piala Dunia U-20 tahun 2023.

Cepmek | gempa | KRL Jabodetabek | Tifa | Puyo | Pamungkas | Di 10.10 | Kesehatan Mental | Jateng | Banten | 
#ProudOfJokowi https://t.co/fqXGqIiKal",IdayuNafila,-1
2022-10-05 09:54:25+00:00,1577598070719623168,"@The_RedsIndo Padahal mau jadi tuan rumah piala dunia U-20 thn dpn, mengapa standard keamanan football game masih saja tdk menerapkan aturan FIFA ?",kembaracitta,-1
2022-10-02 07:28:37+00:00,1576474216777814016,"Indonesia telah resmi dipercaya menjadi tuan rumah penyelenggaraan Piala Dunia U-20 2023.

Namun, kemungkinan itu hilang.. 

So sad 😫",NgkongRoses,-1
2022-10-02 06:41:32+00:00,1576462368216752128,"@knpiharis @jokowi @mohmahfudmd @ListyoSigitP Absolutely NO, Ketua @knpiharis.

Itu artinya:
Kemungkinan besar FIFA akan mensuspend Indonesia sebagai tuan rumah Piala Dunia U-20 2023 mendatang, lalu memindahkan lokasi pertandingan tersebut. https://t.co/tUxY0qrksU",AJL_Pasee,-1
2022-10-02 03:25:45+00:00,1576413097195028481,"Tolong fifa @FIFAcom batalkan saja indonesia jadi tuan rumah piala dunia u-20 dan ban @PSSI ga ada sepak bola indonesia losss rewel ketimbang terulang lagi tragedi ini,ini nyawa lo boss yang hilang,sedih :(",Akunkep91910828,-1
2022-10-02 02:17:53+00:00,1576396017372913664,"-larang arema berpartisipasi di semua event sepakbola nasional selama minimal 5 tahun
-degradasikan arema
-FIFA harus menghukum PSSI
-iwan bule WAJIB mundur
-PT LIB harus melepas HAK pengelolaan liga ke pihak lain
-batalkan hak tuan rumah piala dunia u-20",awkhwanus,-1
2022-10-01 19:34:50+00:00,1576294585709760512,"efek dominonya bakalan panjang sih dari   status kelanjutan liga, sponsor &amp; investor, sanksi dari FIFA (mungkin), pertimbangan revisi Indonesia jadi tuan rumah piala dunia u-20, kecorengnya sepakbola Indonesia dimata dunia, trust issue masyarakat ke sepakbola..

complicated bro..",rgyrprtm,-1
2022-05-27 06:18:25+00:00,1530070903987396609,"Padahal tahun depan jadi tuan rumah piala dunia U-20 tapi timnasnya ga punya training center. Sudah 92 tahun federasi berdiri, lebih tua usia federasi daripada usia negara. 8 tahun lagi dah seabad loh 😂",bonjavenya,-1
2022-04-24 15:04:38+00:00,1518244532357271553,Kesiapan Indonesia Tuan Rumah Piala Dunia U-20: Butuh Perbaikan Minor By SINDOnews  - https://t.co/j9Pj2t7Gxr,Arenanews1,-1
2022-04-21 18:19:05+00:00,1517206300563632128,Kesiapan Indonesia Tuan Rumah Piala Dunia U-20: Butuh Perbaikan Minor https://t.co/jRQCFKlLBI #Terbaru #butuh #dunia #indonesia #kesiapan,nolantv_viral,-1
2022-04-21 17:44:43+00:00,1517197655763750912,"Kesiapan Indonesia Tuan Rumah Piala Dunia U-20: Butuh Perbaikan Minor

 #Sindonews #BukanBeritaBiasa .https://t.co/mriIeEnOKE",SINDOnews,-1
2023-01-26 09:44:44+00:00,1618545463925551104,"Indonesia menyatakan siap menjadi tuan rumah Piala Dunia U20 yang akan berlangsung pada 20 Mei 2023. 

Piala Dunia U20 akan digelar di enam kota di Indonesia dengan mengutamakan standar dan persyaratan FIFA. 

Berita selengkapnya: https://t.co/zv6uH1zKfI https://t.co/xuznQQsBwX",antaranews,0
2023-01-26 02:25:34+00:00,1618434946225537024,Indonesia Siap Jadi Tuan Rumah Piala Dunia U20-FIBA World Cup https://t.co/ik2suJjGYb,beritaekonomi24,0
2023-01-26 02:06:01+00:00,1618430025652637697,Indonesia Siap Jadi Tuan Rumah Piala Dunia U20-FIBA World Cup https://t.co/Zr7nPbYRii,KompasBola,0
